id,sex,grade,school,class_id,condition,status,age_mths,ed_level,esp_fl,foreign_born,activity,name,time,attendence,total_points_pre,fwd_att_pre,bwd_att_pre,total_points_post,fwd_att_post,bwd_att_post,nih_score_overall_pre,nih_score_hearts_pre,nih_score_flowers_pre,nih_score_mixed_pre,nih_score_overall_57_pre,ies_hearts_pre,ies_flowers_pre,ies_mixed_pre,ies_overall_pre,hnf_total_pre,score_hearts_pre,score_flowers_pre,score_heart_flowers_pre,time_seconds_hearts_pre,time_seconds_flowers_pre,time_seconds_heart_flowers_pre,total_time_pre,acc_prop_hearts_pre,acc_prop_flowers_pre,acc_prop_mixed_pre,acc_prop_overall_pre,rt_mean_hearts_pre,rt_mean_flowers_pre,rt_mean_mixed_pre,rt_mean_overall_pre,rt_sd_hearts_pre,rt_sd_flowers_pre,rt_sd_mixed_pre,rt_sd_overall_pre,nih_score_overall_post,nih_score_hearts_post,nih_score_flowers_post,nih_score_mixed_post,nih_score_overall_57_post,ies_hearts_post,ies_flowers_post,ies_mixed_post,ies_overall_post,hnf_total_post,score_hearts_post,score_flowers_post,score_heart_flowers_post,time_seconds_hearts_post,time_seconds_flowers_post,time_seconds_heart_flowers_post,total_time_post,acc_prop_hearts_post,acc_prop_flowers_post,acc_prop_mixed_post,acc_prop_overall_post,rt_mean_hearts_post,rt_mean_flowers_post,rt_mean_mixed_post,rt_mean_overall_post,rt_sd_hearts_post,rt_sd_flowers_post,rt_sd_mixed_post,rt_sd_overall_post,dccs_tv_score_pre,dccs_mean_acc_pre,dccs_mean_rt_pre,dccs_tv_score_post,dccs_mean_acc_post,dccs_mean_rt_post,precalc_puntaje_total_pre,precalc_puntaje_ambito_1_pre,precalc_puntaje_ambito_2_pre,precalc_puntaje_ambito_3_pre,precalc_puntaje_total_post,precalc_puntaje_ambito_1_post,precalc_puntaje_ambito_2_post,precalc_puntaje_ambito_3_post,tejas_puntaje_total_pre,tejas_puntaje_ambito_1_pre,tejas_puntaje_ambito_2_pre,tejas_puntaje_ambito_3_pre,tejas_puntaje_ambito_4_pre,tejas_puntaje_ambito_5_pre,tejas_puntaje_ambito_6_pre,tejas_puntaje_ambito_7_pre,tejas_puntaje_ambito_letra_pre,tejas_puntaje_total_post,tejas_puntaje_ambito_1_post,tejas_puntaje_ambito_2_post,tejas_puntaje_ambito_3_post,tejas_puntaje_ambito_4_post,tejas_puntaje_ambito_5_post,tejas_puntaje_ambito_6_post,tejas_puntaje_ambito_7_post,tejas_puntaje_ambito_letra_post,gain_corsi,gain_hnf_overall,gain_hnf_hearts,gain_hnf_flowers,gain_hnf_mixed,gain_hnf_57,gain_hnf_ies,gain_dccs,gain_precalc,gain_tejas
digk10,F,kinder,school2,school2_kinder,digital,participant,75.66666667,2,F,F,F,NA,NA,19,4,2,0,4,1,0,6.120067755,7.592059732,7.131779895,3.636363636,6.284013195,1252.416667,1378.5,2027.288043,1552.734903,48,12,12,20,15029,16542,50349,81920,1,1,0.606060606,0.842105263,1252.416667,1378.5,1525.727273,1437.192982,268.1530968,233.680629,484.9761123,414.6385878,7.412222943,8.160821216,7.506261145,6.569586467,7.085993476,1005.083333,1245.583333,1564.30102,1271.655896,52,12,12,28,12061,14947,46000,73008,1,1,0.848484848,0.912280702,1005.083333,1245.583333,1393.939394,1280.842105,96.76631489,264.6395347,366.7110528,341.3778693,5.875669768,1,2298.583333,6.56373129,1,2009.625,36,10,11,15,54,14,21,19,30,9,4,4,6,1,1,5,5,41,14,6,6,5,0,5,5,6,0,1.292155188,0.568761484,0.37448125,2.933222831,0.801980281,-281.0790077,0.688061523,18,11
digk11,M,kinder,school2,school2_kinder,digital,participant,77.5,2,F,F,F,NA,NA,21,2,3,0,3,1,0,3.909700649,6.766980735,3.75,1.212121212,2.368421053,1517.64,1917.037037,5007.234375,2813.970471,27,10,9,8,16647,18940,54123,89710,0.833333333,0.75,0.242424242,0.473684211,1387.25,1578.333333,1640.090909,1573.859649,588.2397664,347.3791048,405.0822728,442.143498,4.088044242,6.771708484,2.916666667,2.575757576,2.98245614,1512.24,1461.306122,2895.321799,1956.289307,34,10,7,17,16602,14578,50535,81715,0.833333333,0.583333333,0.515151515,0.596491228,1383.5,1214.833333,1531.363636,1433.596491,351.7730415,647.3332475,476.6401826,502.8563008,5.061030857,0.916666667,3052.909091,6.700006333,0.958333333,2227.521739,32,11,12,9,50,14,21,15,30,14,4,6,2,1,1,2,7,20,8,6,2,0,0,1,3,2,1,0.178343593,0.004727749,-0.833333333,1.363636364,0.614035088,-857.6811634,1.638975476,18,-10
digk12,F,kinder,school2,school2_kinder,digital,participant,76,2,F,F,F,NA,NA,15,2,2,0,5,1,0,4.48379179,7.996829916,3.333333333,2.121212121,2.98245614,1093.416667,1648.125,3248.647959,1996.729875,34,12,8,14,13121,14064,47895,75080,1,0.666666667,0.424242424,0.596491228,1093.416667,1172,1451.363636,1317.192982,329.11326,479.854334,335.5496254,395.8550167,5.687104517,7.891311867,7.048789563,2.121212121,3.245614035,1104,1383.966942,3171.872449,1886.61313,37,12,11,14,13248,15044,48752,77044,1,0.916666667,0.424242424,0.649122807,1104,1253.666667,1447.030303,1334.105263,258.6144902,260.4403032,379.8465549,359.3826395,3.958333333,0.791666667,2736.894737,7.152825646,1,1631.666667,36,10,11,15,64,17,21,26,27,9,4,2,6,0,3,3,2,56,14,8,14,4,7,6,3,21,3,1.203312727,-0.105518049,3.71545623,0,0.263157895,-110.1167449,3.194492313,28,29
digk13,M,kinder,school2,school2_kinder,digital,participant,73.26666667,4,F,F,F,NA,NA,24,0,3,0,3,1,0,2.952835742,0.833333333,6.358507225,1.666666667,2.105263158,8484,1741.785124,3583.8,4603.195041,17,2,7,8,22733,19563,44484,86780,0.166666667,0.583333333,0.242424242,0.298245614,1894.416667,1630.25,1348,1522.45614,533.3786747,255.7740924,623.7331661,584.0509111,3.320707071,3.333333333,3.75,2.878787879,3.157894737,1963.5,2301.481481,2462.019391,2242.333624,36,8,9,19,17367,21535,54318,93220,0.666666667,0.75,0.575757576,0.631578947,1363.916667,1794.583333,1615.69697,1600.350877,492.3467844,233.2265611,447.4361327,439.2052681,3.541666667,0.708333333,3991.75,6.819892066,0.916666667,1848.818182,48,17,20,11,52,17,21,14,36,8,6,9,5,1,4,3,10,51,5,6,15,5,12,5,3,27,3,0.367871329,2.5,-2.608507225,1.212121212,1.052631579,-2360.861417,3.278225399,4,15
digk14,M,kinder,school2,school2_kinder,digital,participant,67.16666667,4,F,F,F,NA,NA,18,3,1,0,4,2,0,5.395796422,8.497995326,3.75,3.939393939,6.966038317,943.8333333,1559.407407,1459.371302,1320.870681,47,12,9,26,11326,14514,38938,64778,1,0.75,0.787878788,0.824561404,943.8333333,1209.5,1179.939394,1136.45614,196.9133789,347.7343552,341.226642,328.8029735,7.090750702,7.372502964,7.693981702,6.205767442,6.764674062,1349.083333,1156.583333,1753.209877,1419.625514,51,12,12,27,16189,13879,49700,79768,1,1,0.818181818,0.894736842,1349.083333,1156.583333,1506.060606,1399.438596,322.0515087,224.4522457,315.5882344,327.2027013,6.115168599,0.958333333,2592.434783,7.576794729,1,1644.208333,49,16,21,12,54,17,21,16,37,10,8,8,4,1,5,1,9,52,13,8,11,5,3,6,6,14,1,1.694954281,-1.125492363,3.943981702,2.266373502,-0.201364255,98.75483356,1.461626129,5,15
digk15,F,kinder,school2,school2_kinder,digital,participant,67.76666667,2,F,F,F,NA,NA,20,3,3,0,6,1,0,5.741342376,7.293236602,6.597457194,3.333333333,3.771929825,1257.917355,1632.12,2034.272727,1641.436694,43,11,10,22,14684,15876,47893,78453,0.916666667,0.833333333,0.666666667,0.754385965,1223.666667,1323,1451.30303,1376.368421,312.340529,499.9843634,419.3117489,421.4888421,7.834539096,7.760720875,8.345832081,7.397064333,7.57404765,1096.416667,1016.833333,1140.543184,1084.597728,55,12,12,31,13157,12202,35804,69157,1,1,0.939393939,0.964912281,1096.416667,1016.833333,1084.969697,1073.035088,334.7673435,462.5952154,424.0200824,409.469167,7.03620128,0.875,1926.952381,7.697788572,0.875,1003.904762,45,13,18,14,54,17,21,16,33,7,5,8,6,1,3,3,9,56,16,8,11,4,7,5,5,18,3,2.09319672,0.467484273,1.748374887,4.063730999,3.802117825,-556.8389662,0.661587292,9,23
digk16,M,kinder,school2,school2_kinder,digital,participant,74,3,F,T,T,sports,60,22,4,2,0,6,1,0,4.479640789,8.098013277,2.916666667,2.424242424,3.070175439,1081.833333,2151.918367,2821.113281,2018.288327,35,12,7,16,12982,15282,44103,72367,1,0.583333333,0.484848485,0.614035088,1081.833333,1273.5,1336.454545,1269.596491,314.5533148,333.6117776,419.0064954,389.6318253,4.823813332,7.539621813,3.75,3.181818182,3.596491228,1187.404959,1772.888889,2183.687075,1714.660307,41,11,9,21,13973,17967,50547,82487,0.916666667,0.75,0.636363636,0.719298246,1164.416667,1497.25,1531.666667,1447.105263,360.2823283,366.0767741,439.3443031,428.948452,5.594479142,0.833333333,1956.35,5,1,4128,48,17,14,17,59,17,21,21,49,11,4,15,6,8,4,1,23,59,15,9,12,6,6,6,5,18,2,0.344172542,-0.558391464,0.833333333,0.757575758,0.526315789,-303.6280198,-0.594479142,11,10
digk17,F,kinder,school2,school2_kinder,digital,participant,70.73333333,2,F,F,T,dance,60,22,2,2,0,3,1,0,3.14430122,7.46320669,0,1.96969697,2.192982456,1327.25,NA,3061.189349,NA,25,12,0,13,15927,15729,43824,75480,1,0,0.393939394,0.438596491,1327.25,1310.75,1328,1324.210526,259.1128659,366.763269,433.4250224,383.4149532,2.967171717,3.75,3.333333333,1.818181818,2.543859649,1509.481481,1925.8125,3682.479167,2372.591049,29,9,8,12,14570,18144,43362,76076,0.75,0.666666667,0.363636364,0.50877193,1214.166667,1512,1314,1334.666667,489.0820406,433.4357455,490.4073562,481.0596315,2.916666667,0.583333333,3203.428571,6.367307463,0.916666667,1985.772727,51,17,21,13,58,17,21,20,27,9,4,2,6,0,3,3,2,56,7,8,14,5,12,5,5,26,1,-0.177129503,-3.71320669,3.333333333,-0.151515152,0.350877193,NA,3.450640796,7,29
digk18,M,kinder,school2,school2_kinder,digital,participant,68.93333333,1,F,F,F,NA,NA,22,0,3,0,4,1,0,2.373737374,3.333333333,1.666666667,2.121212121,2.280701754,2254.125,4405.5,3361.790816,3340.471939,26,8,4,14,20022,17685,46541,84248,0.666666667,0.333333333,0.424242424,0.456140351,1668.5,1473.75,1410.333333,1478.035088,360.6213073,434.6043394,533.4006859,485.4956218,5.833164438,7.615781986,7.307953753,2.575757576,3.50877193,1183.636364,1287.833333,2874.311419,1781.927039,40,11,12,17,13935,15454,48815,78204,0.916666667,1,0.515151515,0.701754386,1161.25,1287.833333,1479.242424,1372,346.0609839,394.5639327,478.0152345,449.9862696,2.916666667,0.583333333,2645.692308,5.456001166,0.833333333,2292.75,50,17,14,19,65,17,21,27,41,7,6,12,6,4,3,3,16,62,15,8,13,6,9,6,5,22,4,3.459427064,4.282448653,5.641287086,0.454545455,1.228070175,-1558.5449,2.539334499,15,21
digk19,M,kinder,school2,school2_kinder,digital,participant,75.16666667,2,F,F,F,NA,NA,22,2,2,0,2,3,0,4.623270559,8.263751072,3.333333333,2.272727273,3.070175439,1116.416667,1627.6875,2344.571429,1696.225198,35,12,8,15,13397,12280,38925,64602,1,0.666666667,0.454545455,0.614035088,1116.416667,1023.333333,1179.545455,1133.368421,392.864413,247.4529646,564.6606885,477.9676331,5.859356086,3.75,7.78048093,6.047587329,6.570317506,1314.962963,1029.719008,1761.62963,1368.770534,47,9,11,27,14876,12383,50161,77420,0.75,0.916666667,0.818181818,0.824561404,1239.666667,1031.916667,1489.727273,1340.701754,604.1828942,418.0931732,439.4769812,502.1074858,2.5,0.5,2928.5,6.02874058,1,2610.666667,47,17,18,12,59,17,21,21,27,9,4,2,6,0,3,3,2,31,10,4,8,1,2,3,3,10,0,1.236085527,-4.513751072,4.447147597,3.774860056,3.500142067,-327.4546648,3.52874058,12,4
digk20,F,kinder,school2,school2_kinder,digital,participant,72.8,3,F,F,F,NA,NA,24,3,2,0,6,1,0,3.071170069,6.940782935,0,2.272727273,2.368421053,1523.25,NA,2831.253333,NA,27,12,0,15,18279,17237,45105,80621,1,0,0.454545455,0.473684211,1523.25,1436.416667,1366.818182,1414.403509,144.4992136,441.6358966,267.8616078,295.6182903,5.827126093,7.946912963,7.110222891,2.424242424,3.421052632,1047.916667,1408.958678,2788.886719,1748.587354,39,12,11,16,12575,16207,44611,73393,1,0.916666667,0.484848485,0.684210526,1047.916667,1350.583333,1351.848485,1287.596491,193.153005,395.7576068,374.2733895,365.6948308,6.592386188,1,1837.458333,7.54651297,1,1377.291667,46,14,17,15,54,14,21,19,36,8,6,9,5,1,4,3,10,39,10,4,10,6,2,4,3,12,3,2.755956023,1.006130027,7.110222891,0.151515152,1.052631579,NA,0.954126783,8,3
digk21,M,kinder,school2,school2_kinder,digital,atypical,77.56666667,2,F,F,F,NA,NA,11,0,3,0,2,1,0,1.641414141,1.25,1.25,2.424242424,1.929824561,5706.666667,4402.666667,2397.785156,4169.039497,14,3,3,8,14527,12733,37345,64605,0.25,0.25,0.242424242,0.245614035,1210.583333,1061.083333,1131.666667,1133.421053,409.8792413,536.1740658,352.992003,403.8203697,0.441919192,0.416666667,0,0.909090909,0.614035088,17628,NA,7158.25,NA,7,1,0,6,20176,24000,61809,105985,0.083333333,0,0.181818182,0.122807018,1681.333333,2000,1873,1859.385965,530.1681266,0,349.7996748,369.1493965,1.666666667,0.333333333,3093.833333,2.708333333,0.541666667,3695.230769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,-1.199494949,-0.833333333,-1.25,-1.515151515,-1.315789474,NA,1.041666667,NA,NA
digk22,F,kinder,school2,school2_kinder,digital,participant,79.43333333,2,F,F,F,NA,NA,18,4,1,0,6,1,0,3.358585859,3.75,3.75,2.575757576,3.070175439,1774.666667,1729.925926,2705.885813,2070.159469,35,9,9,17,17979,17677,45222,80878,0.75,0.75,0.515151515,0.614035088,1498.25,1473.083333,1370.363636,1418.912281,450.1648435,409.1204442,542.9968818,494.5036213,6.1411404,7.668671858,7.421416009,3.333333333,3.859649123,1293.818182,1329.421488,2015.931818,1546.390496,44,11,11,22,15046,14279,50112,79437,0.916666667,0.916666667,0.666666667,0.771929825,1253.833333,1189.916667,1518.545455,1393.631579,412.1905635,266.0288632,444.8876326,427.3763661,6.558848431,1,2211.083333,7.007778299,1,1527.416667,46,13,18,15,56,14,21,21,29,3,1,10,3,8,4,0,18,37,14,5,2,5,1,5,5,3,2,2.782554542,3.918671858,3.671416009,0.757575758,0.789473684,-523.7689727,0.448929868,10,8
digk23,M,kinder,school2,school2_kinder,digital,participant,68.43333333,3,F,F,F,NA,NA,20,0,3,0,2,2,0,1.843434343,2.5,1.666666667,1.363636364,1.666666667,2772.666667,3614.25,4542.185185,3643.033951,19,6,4,9,16951,18545,48549,84045,0.5,0.333333333,0.272727273,0.333333333,1412.583333,1545.416667,1471.181818,1474.473684,736.7279575,446.0492142,606.9211983,598.4061003,3.118686869,3.75,3.333333333,2.272727273,2.807017544,1443.407407,2152.5,2524.342857,2040.083422,32,9,8,15,13593,19480,46788,79861,0.75,0.666666667,0.454545455,0.561403509,1132.75,1623.333333,1387.515152,1383.526316,507.7154044,365.6822598,603.6815759,557.6348045,3.958333333,0.791666667,2302.157895,5.984124056,0.916666667,2248.571429,31,4,15,12,32,5,12,15,27,9,4,2,6,0,3,3,2,21,11,2,0,6,0,0,2,0,2,1.275252525,1.25,1.666666667,0.909090909,1.140350877,-1602.950529,2.025790723,1,-6
mix501,M,fifth,school3,school3_fifth,mixed,participant,121.7333333,1,F,F,F,NA,NA,20,7,1,3,16,1,1,7.684363753,8.493112468,7.665863048,6.894115745,7.2577157,919.8333333,1176,1473.156667,1189.663333,53,12,11,30,11038,12764,44121,67923,1,0.916666667,0.909090909,0.929824561,919.8333333,1063.666667,1337,1191.631579,226.2122227,174.5270666,298.3820956,314.1688372,8.238110441,8.77702633,8.302970302,7.634334692,7.943350963,774.9166667,944.4166667,1209.108398,976.1472439,56,12,12,32,9299,11333,38319,58951,1,1,0.96969697,0.98245614,774.9166667,944.4166667,1161.181818,1034.22807,54.86588331,108.7703656,217.520323,235.7703193,6.885974781,0.916666667,1455.545455,8.851834783,1,785.1666667,68,17,21,30,70,17,21,32,59,13,8,15,5,12,4,2,27,68,16,10,15,6,11,6,4,26,9,0.553746688,0.283913862,0.637107254,0.740218947,0.685635264,-213.5160894,1.965860003,2,9
mix502,F,fifth,school3,school3_fifth,mixed,participant,130.4,2,F,F,F,NA,NA,19,4,2,0,7,1,0,7.708948151,8.389362484,7.754278361,6.983203607,7.545006869,895.3333333,1064.231405,1311.371173,1090.311971,51,12,11,28,10744,12731,37540,61015,1,0.916666667,0.848484848,0.894736842,895.3333333,1060.916667,1137.575758,1070.438596,88.72155968,306.5688291,284.8405289,274.9831824,7.929638837,8.493112468,8.179651909,7.116152136,7.66781809,852.75,968.8333333,1384.077289,1068.553541,53,12,12,29,10233,11626,39922,61781,1,1,0.878787879,0.929824561,852.75,968.8333333,1209.757576,1083.877193,119.7855091,120.0975614,295.6705335,281.4737409,7.153307207,0.958333333,1502.869565,7.177260599,0.958333333,1279.043478,70,17,21,32,70,17,21,32,55,10,6,14,6,8,6,5,22,61,14,9,13,6,9,6,4,22,3,0.220690687,0.103749984,0.425373548,0.132948529,0.122811221,-21.75842983,0.023953393,0,6
mix503,F,fifth,school3,school3_fifth,mixed,participant,122.0666667,1,F,F,F,NA,NA,21,4,1,0,5,3,0,7.281019544,7.932243354,7.560448346,6.350366933,7.021355808,1072.25,1204.166667,1683.950617,1320.122428,51,12,12,27,12867,14450,46141,73458,1,1,0.818181818,0.894736842,1072.25,1204.166667,1398.212121,1288.736842,71.66478151,140.5326448,284.7209991,264.2906629,5.441971687,7.379040772,7.431722773,1.515151515,2.894736842,1279.25,1180.958678,4806.12,2422.109559,33,12,11,10,15351,12563,48979,76893,1,0.916666667,0.303030303,0.578947368,1279.25,1046.916667,1453.909091,1331.45614,514.5504878,239.537607,466.8835082,463.2570279,3.75,0.75,959.5,7.086226916,1,1739.25,61,17,21,23,65,17,21,27,55,11,7,15,5,10,5,2,25,61,14,9,15,4,10,6,3,25,1,-1.839047858,-0.553202583,-0.128725573,-4.835215418,-4.126618966,1101.987131,3.336226916,4,6
mix504,F,fifth,school3,school3_fifth,mixed,participant,132.8666667,3,F,F,F,NA,NA,24,7,1,0,7,1,0,7.592448919,8.031070262,7.900502123,6.845774372,7.223308007,1100.833333,1153.083333,1489.670135,1247.862267,55,12,12,31,13210,13837,47381,74428,1,1,0.939393939,0.964912281,1100.833333,1153.083333,1435.787879,1305.754386,289.7283472,286.2517831,245.2362073,301.5085453,7.739274979,8.228031504,8.07692056,6.912872871,7.397845266,1005,1035.583333,1433.456816,1158.013383,55,12,12,31,12060,12427,44670,69157,1,1,0.939393939,0.964912281,1005,1035.583333,1353.636364,1213.280702,261.7451918,200.6949102,218.9892717,276.4848713,7.003007306,1,1485.125,7.910933307,0.958333333,1026.565217,67,17,21,29,71,17,21,33,70,17,10,15,6,11,6,5,26,70,16,9,15,6,12,6,6,27,0,0.146826059,0.196961242,0.176418437,0.067098499,0.174537259,-89.84888426,0.907926001,4,0
mix505,F,fifth,school3,school3_fifth,mixed,participant,136.4666667,2,F,F,F,NA,NA,22,5,1,0,12,1,1,7.851526017,8.387796077,7.612148493,7.55463348,7.739537739,892.8333333,1258.5,1226.939394,1126.090909,57,12,12,33,10714,15102,40489,66305,1,1,1,1,892.8333333,1258.5,1226.939394,1163.245614,72.49681289,250.5903938,181.1730767,228.3150456,7.912499357,8.384665899,7.562777689,7.790054481,7.825964489,978.8333333,1176.083333,1154.90332,1103.273329,56,12,12,32,11746,14113,37837,63696,1,1,0.96969697,0.98245614,978.8333333,1176.083333,1146.575758,1117.473684,247.2811552,129.3701232,301.4659009,269.4163073,7.732099566,1,1401.083333,8.721766046,1,797.25,72,17,21,34,70,17,21,32,66,16,9,15,4,11,6,5,26,71,17,9,15,6,12,6,6,27,7,0.06097334,-0.003130178,-0.049370804,0.235421001,0.08642675,-22.8175801,0.98966648,-2,5
mix506,M,fifth,school3,school3_fifth,mixed,rejected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mix507,M,fifth,school3,school3_fifth,mixed,participant,130.5333333,1,F,F,F,NA,NA,22,4,1,0,6,1,0,7.700953759,7.977400319,7.777557354,7.347903604,7.461523271,962.9752066,1143.570248,1341.140625,1149.228693,54,11,11,32,11710,12304,43616,67630,0.916666667,0.916666667,0.96969697,0.947368421,975.8333333,1025.333333,1321.69697,1186.491228,327.440441,302.9255334,248.7563422,316.6900875,7.710856582,8.43836241,7.870418531,6.823788806,7.323020796,908.3333333,1081.583333,1460.36,1150.092222,54,12,12,30,10900,12979,44948,68827,1,1,0.909090909,0.947368421,908.3333333,1081.583333,1362.060606,1207.491228,205.6525461,171.3170683,243.7999871,291.0173732,3.75,0.75,1596.176471,7.177260599,0.958333333,1371.173913,62,17,21,24,59,17,18,24,44,13,6,9,4,3,5,4,12,46,16,6,8,5,3,4,4,11,2,0.009902823,0.460962091,0.092861177,-0.524114799,-0.138502475,0.86352904,3.427260599,-3,2
mix508,F,fifth,school3,school3_fifth,mixed,participant,132.1,1,F,F,F,NA,NA,17,4,3,0,5,1,0,5.81159187,7.921622778,2.916666667,6.596486166,6.764763027,1096.666667,1913.632653,1523.093112,1511.130811,47,12,7,28,13160,14603,42967,70730,1,0.583333333,0.848484848,0.824561404,1096.666667,1216.916667,1302.030303,1240.877193,267.7401499,479.1815861,379.4975696,385.0497681,6.879631542,8.727066243,7.972434445,3.939393939,7.290415001,830.6666667,1099.916667,1436.525148,1122.369494,50,12,12,26,10968,13199,37864,62031,1,1,0.787878788,0.877192982,830.6666667,1099.916667,1147.393939,1070.719298,188.7144709,238.1750534,211.4287616,244.2902807,3.75,0.75,3853.777778,8.605944492,1,923.2916667,68,17,21,30,67,17,21,29,54,10,7,15,3,10,5,4,25,70,17,9,15,5,12,6,6,27,1,1.068039672,0.805443466,5.055767778,-2.657092226,0.525651974,-388.7613169,4.855944492,-1,16
mix509,F,fifth,school3,school3_fifth,mixed,participant,146.4666667,2,F,F,F,NA,NA,18,6,1,0,7,3,3,7.816901951,8.515972598,7.657453539,7.277279715,7.406505107,868.1666667,1201.785124,1294.348595,1121.433462,54,12,11,31,10418,14118,39772,64308,1,0.916666667,0.939393939,0.947368421,868.1666667,1176.5,1205.212121,1128.210526,114.557515,470.1631245,377.0008088,381.7070088,7.696146316,8.422461779,7.845586926,6.820390242,7.253230566,919,1085.752066,1503.183673,1169.311913,51,12,11,28,11028,11764,44507,67299,1,0.916666667,0.848484848,0.894736842,919,980.3333333,1348.69697,1180.684211,187.3994276,259.1438117,333.9959286,351.7731187,6.860824189,1,1821.652174,8.386230549,1,886.875,66,17,21,28,66,17,21,28,63,15,9,15,4,9,6,5,24,63,15,9,15,4,9,6,5,24,1,-0.120755635,-0.093510818,0.188133386,-0.456889472,-0.153274542,47.87845125,1.52540636,0,0
mix510,M,fifth,school3,school3_fifth,mixed,participant,134.2,2,F,F,F,NA,NA,23,6,3,0,6,1,0,7.775596816,8.16804876,7.900502123,7.258239565,7.650577368,1028.833333,1049.583333,1319.871094,1132.762587,56,12,12,32,12346,12595,41896,66837,1,1,0.96969697,0.98245614,1028.833333,1049.583333,1269.575758,1172.578947,294.7309508,104.1715878,210.7514873,240.3933493,8.103370946,8.90787187,8.280276603,7.121964366,7.595231234,848.8333333,959.6666667,1381.580357,1063.360119,52,12,12,28,10186,11516,38500,60202,1,1,0.848484848,0.912280702,848.8333333,959.6666667,1166.666667,1056.175439,320.9267357,176.1803484,363.6710109,346.8508903,6.58663162,1,1886.583333,7.936889065,0.916666667,927.0909091,63,17,21,25,69,17,21,31,64,13,9,15,6,12,6,3,27,69,16,8,15,6,12,6,6,27,0,0.32777413,0.73982311,0.37977448,-0.1362752,-0.055346134,-69.40246776,1.350257445,6,5
mix511,M,fifth,school3,school3_fifth,mixed,participant,138.8,1,F,F,F,NA,NA,16,7,3,0,14,1,1,7.902317031,8.115002999,7.899187375,7.69276072,7.838082676,990.4166667,1061.5,1152.757576,1068.224747,57,12,12,33,11885,12738,38041,62664,1,1,1,1,990.4166667,1061.5,1152.757576,1099.368421,47.41970885,54.7813837,118.057727,116.3021974,8.023384961,8.277264673,7.998191494,7.794698717,7.911042469,925.6666667,1090.916667,1139.545455,1052.042929,57,12,12,33,11108,13091,37605,61804,1,1,1,1,925.6666667,1090.916667,1139.545455,1084.280702,44.57747767,223.1043206,189.0125808,194.3777392,7.155845181,1,1439.833333,8.01047568,1,1079.75,43,17,21,15,66,17,21,28,65,13,10,15,6,12,5,4,27,66,16,7,15,5,12,6,5,27,7,0.12106793,0.162261674,0.099004119,0.101937996,0.072959793,-16.18181818,0.854630499,23,1
mix512,M,fifth,school3,school3_fifth,mixed,rejected,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
mix513,M,fifth,school3,school3_fifth,mixed,participant,128.3,2,F,T,F,NA,NA,21,10,1,3,19,1,3,8.571057933,8.947778315,8.727066243,8.03832924,8.43481931,792.6666667,811.25,1035.375,879.7638889,56,12,12,32,9512,9735,33044,52291,1,1,0.96969697,0.98245614,792.6666667,811.25,1001.333333,917.3859649,210.7248673,91.08450123,173.6232751,193.5915024,8.325440268,8.286310234,8.693667099,7.996343472,8.198590935,924,831.5833333,989.9355469,915.1729601,56,12,12,32,11088,9979,31526,52593,1,1,0.96969697,0.98245614,924,831.5833333,955.3333333,922.6842105,66.62377408,113.9429349,118.5932299,117.7533982,8.655487293,1,869.375,9.40197162,1,686.125,72,17,21,34,67,17,16,34,70,16,10,15,6,12,6,5,27,71,17,10,15,6,12,6,5,27,9,-0.245617665,-0.661468081,-0.033399145,-0.041985768,-0.236228374,35.40907118,0.746484326,-5,1
